Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-westerville,40.1462605968854,-82.9227545723873,Columbus,Chipotle Mexican Grill,1,"Never gives any portion size on orders. I asked for double rice and got less than I what I'd consider a regular portion, same with everything else they are...",0.0,neutral,0.65771836,0.31825805,0.024023592,disappointment,negative
chipotle-mexican-grill-westerville-3,40.10891796996159,-82.92577601962603,Columbus,Chipotle Mexican Grill,4,Great for a quick bite to eat. The portions are quite large. It's obviously not the most authentic Mexican restaurant but all the food is still very tasty....,0.0,neutral,0.20054616,0.6206489,0.17880493,admiration,negative
chipotle-mexican-grill-westerville-3,40.10891796996159,-82.92577601962603,Columbus,Chipotle Mexican Grill,2,"Wanted to try the new Guajillo steak, and this one was handy. And somehow I've never been to it before. 

Access off Westerville Road is bad. There is some...",-0.5423,negative,0.24544154,0.4297786,0.32477984,desire,positive
chipotle-mexican-grill-whitehall,39.9743880399685,-82.8987778421003,Columbus,Chipotle Mexican Grill,1,"Service was horrible, ran out of chips, cheese and chicken the crew was disrespectful towards the customer and the manager was one of them.

I will...",-0.4767,negative,0.8048143,0.16149518,0.033690546,disgust,negative
chipotle-mexican-grill-whitehall,39.9743880399685,-82.8987778421003,Columbus,Chipotle Mexican Grill,1,"I hope this review reaches someone before deciding to order here... 
To start, It might be your lucky day but for the most part this location is online...",0.4497,positive,0.02158755,0.28588557,0.6925268,optimism,positive
chipotle-fort-worth-3,32.82404135364098,-97.06034310141648,Dallas,Chipotle,5,I love the vegan lifestyle bowl!! The greens and rice are always fresh and flavorful!,0.8114,positive,0.0012223565,0.008118078,0.9906596,admiration,positive
chipotle-fort-worth-3,32.82404135364098,-97.06034310141648,Dallas,Chipotle,1,"Wanted to try something new so I ordered the quesadilla online for the Chipotle Lane. You're supposed to get three sides with it, and I ordered guacamole on...",0.0,neutral,0.031070117,0.6814803,0.28744963,approval,positive
chipotle-mexican-grill-addison-3,32.9536677216986,-96.8530768571085,Dallas,Chipotle Mexican Grill,3,"With Yelp I don't like to use this forum to rate the brand but the specific store. 

Chipotle is fairly solid overall and is great for what it's intended...",0.7903,positive,0.049624123,0.2843839,0.66599196,admiration,positive
chipotle-mexican-grill-addison-3,32.9536677216986,-96.8530768571085,Dallas,Chipotle Mexican Grill,1,"I've decided I'm going to stop coming to this location. 

The staff is never friendly. They never say hello to you or ask you how you are doing and that is...",-0.5897,negative,0.9648568,0.031300753,0.0038424197,approval,negative
chipotle-mexican-grill-addison-3,32.9536677216986,-96.8530768571085,Dallas,Chipotle Mexican Grill,1,"Worst chipotle I've ever had. I asked for extra sour cream and they took that to put light sour cream. They put half a teaspoon worth of sour cream. Also,...",-0.4588,negative,0.9452811,0.049489137,0.0052297204,disgust,negative
chipotle-mexican-grill-coppell,32.9690236503454,-96.99328,Dallas,Chipotle Mexican Grill,5,"Wow! This Chipotle has straightened up! All employees were working so hard. Whether it was cleaning, cooking, taking mobile orders.. EVERYONE was doing an...",0.545,positive,0.003721007,0.037938286,0.9583407,surprise,positive
chipotle-mexican-grill-coppell,32.9690236503454,-96.99328,Dallas,Chipotle Mexican Grill,1,"It's a chain so I understand service will vary but. 

This is the second time I've gotten a burrito without ANY meat in it. I ordered a steak burrito and...",0.0,neutral,0.21661535,0.67100495,0.112379685,approval,negative
chipotle-mexican-grill-coppell,32.9690236503454,-96.99328,Dallas,Chipotle Mexican Grill,1,"I used to love you Chipotle, now I don't know why I bother. I guess we should go ahead and break up. You don't treat me with respect. You don't even talk to...",0.7951,positive,0.9078548,0.08045283,0.011692374,anger,negative
chipotle-mexican-grill-dallas-13,32.9991205109739,-96.7967247512881,Dallas,Chipotle Mexican Grill,1,"Horrible customer service! They don't even deserve a one star review.
Ordered lunch for our office through their website to be picked up and spent almost...",0.8685,positive,0.0014712749,0.007775495,0.9907533,disapproval,positive
chipotle-mexican-grill-dallas-13,32.9991205109739,-96.7967247512881,Dallas,Chipotle Mexican Grill,1,"I came into this store yesterday, walked in and there was no line. As I was getting ready to order, the guy tells me that some guy at a table needs to go...",0.0772,positive,0.43219465,0.51693153,0.050873768,disappointment,negative
chipotle-mexican-grill-dallas-13,32.9991205109739,-96.7967247512881,Dallas,Chipotle Mexican Grill,5,"I was really impressed with this location. I placed an order for a burrito bowl through the Chipotle app. It was on time, fresh and tasted amazing!

I've...",-0.5848,negative,0.9759403,0.021437418,0.0026223722,admiration,negative
chipotle-mexican-grill-dallas-18,32.8163986746587,-96.7531605694173,Dallas,Chipotle Mexican Grill,5,"The food is amazing and the workers there are so fast to get you in and out as fast and convenient and they can! they're also always so clean , I've never...",0.8217,positive,0.0026616612,0.008895211,0.9884431,admiration,positive
chipotle-mexican-grill-dallas-18,32.8163986746587,-96.7531605694173,Dallas,Chipotle Mexican Grill,3,"This particular location isn't bad, but I find Chipotle in general has gone way downhill in recent years. The price has gone up, yet the amount of food I...",0.2323,positive,0.81001174,0.17148542,0.018502792,approval,negative
chipotle-mexican-grill-dallas-18,32.8163986746587,-96.7531605694173,Dallas,Chipotle Mexican Grill,5,"This is my neighborhood chipotle that I've been coming to for years. They've always been efficient, friendly and my orders have always been fresh. Tonight I...",0.8074,positive,0.0018590576,0.03505512,0.9630859,approval,positive
chipotle-mexican-grill-dallas-19,32.870348601903,-96.7744310506635,Dallas,Chipotle Mexican Grill,5,"This is a good chipotle. It was fast, good portions and the food was good. 

Don't expect something other than a chipotle. It's a good chipotle and in the...",0.891,positive,0.005454763,0.040600587,0.9539447,admiration,positive
chipotle-mexican-grill-dallas-19,32.870348601903,-96.7744310506635,Dallas,Chipotle Mexican Grill,1,Terrible experience.  Ordered quesadillas and was told I had to pay for the sides even for the salad. After all the time waiting in the line I just agreed...,-0.5423,negative,0.8942556,0.09306094,0.012683463,approval,negative
chipotle-mexican-grill-dallas-19,32.870348601903,-96.7744310506635,Dallas,Chipotle Mexican Grill,1,"So I've been trying out chipotle as I've never really eaten it before because I'm Hispanic and most advertised Hispanic places are never decent, although I...",0.0,neutral,0.62967885,0.32802647,0.04229474,disapproval,negative
chipotle-mexican-grill-dallas-2,32.7981588796438,-96.801636222801,Dallas,Chipotle Mexican Grill,1,This location is the worst!!! The employees are absolutely rude and they make up their own rules. They decide when they open and when they want to take walk...,-0.8389,negative,0.9779537,0.019615646,0.0024307582,anger,negative
chipotle-mexican-grill-dallas-2,32.7981588796438,-96.801636222801,Dallas,Chipotle Mexican Grill,1,I have found two long black hairs in my food on two separate occasions at this location.,0.0,neutral,0.54772675,0.43404374,0.01822953,approval,negative
chipotle-mexican-grill-dallas-22,32.95365354893855,-96.81785665678063,Dallas,Chipotle Mexican Grill,1,This is the most penny pinchin' Chipotle I've ever seen. They give you less than all other Chipotle's. The staff is incredibly rude and the meat has a lot...,0.6918,positive,0.2678846,0.3922703,0.33984503,annoyance,positive
chipotle-mexican-grill-dallas-22,32.95365354893855,-96.81785665678063,Dallas,Chipotle Mexican Grill,4,So I finally tried the quesadillas everyone has been raving about and it was very decent. We came up to order and the lady told us we had to order on the...,-0.5095,negative,0.976178,0.020769173,0.0030528523,approval,negative
chipotle-mexican-grill-dallas-22,32.95365354893855,-96.81785665678063,Dallas,Chipotle Mexican Grill,1,I really try to avoid bad reviews because I understand that sometimes people just have off days but wow! I suggest avoiding this location. I enjoy Chipotle...,0.0,neutral,0.008908948,0.1251971,0.865894,approval,positive
chipotle-mexican-grill-dallas-24,32.8611292637474,-96.8572222769836,Dallas,Chipotle Mexican Grill,5,"I love Chipote, and it didn't disappoint.  Service and food were both great.  Some reviews for this location aren't exactly stellar, but I've been about a...",0.6984,positive,0.007852971,0.024181236,0.9679657,admiration,positive
chipotle-mexican-grill-dallas-24,32.8611292637474,-96.8572222769836,Dallas,Chipotle Mexican Grill,1,"GROSS! 
Homeless man laying out front with food thrown all over sidewalk. Inside the restaurant was just as bad! FILTHY TABLES, every single one was covered...",-0.8367,negative,0.96949255,0.027589029,0.0029184602,annoyance,negative
chipotle-mexican-grill-dallas-24,32.8611292637474,-96.8572222769836,Dallas,Chipotle Mexican Grill,1,Slow service with even worse food. the burrito breaks in your hands and the queso tastes like burnt plastic. chips are hard and you feel like you're going...,0.128,positive,0.9763872,0.020754004,0.0028588113,disgust,negative
chipotle-mexican-grill-dallas-25,32.9497100500911,-96.769486,Dallas,Chipotle Mexican Grill,5,"Great customer service!

Food was outstanding!

Ordered their steak bowl and it has got to be the best steak bowl I've ever ordered from Chipotle.

Perhaps...",0.9311,positive,0.0024628777,0.018885685,0.97865146,admiration,positive
chipotle-mexican-grill-dallas-25,32.9497100500911,-96.769486,Dallas,Chipotle Mexican Grill,1,Employees and management are clueless on what a crispy corn tortilla is. They insisted to my husband that the flour tortilla was corn. It was clearly flour...,0.0516,positive,0.8306395,0.15768774,0.011672815,disapproval,negative
chipotle-mexican-grill-dallas-25,32.9497100500911,-96.769486,Dallas,Chipotle Mexican Grill,1,"This is place is the dirtiest Chipotle I've ever been in. Trash was stacked up and overflowing out of the cans, bathroom was disgusting. The prep counters...",-0.7783,negative,0.9737195,0.022663796,0.0036166697,disgust,negative
chipotle-mexican-grill-dallas-26,32.921353,-96.838732,Dallas,Chipotle Mexican Grill,1,"Don't come here. Not worth the rude service. The tall light skin girl had the worse attitude ever. She was on the line, I ordered two bowls and her attitude...",-0.6249,negative,0.96613777,0.031046767,0.0028155157,disapproval,negative
chipotle-mexican-grill-dallas-26,32.921353,-96.838732,Dallas,Chipotle Mexican Grill,2,This restaurant's phone is answered by the world's worst AI chatbot. Don't even try and call.,-0.3151,negative,0.975968,0.020931024,0.0031009647,annoyance,negative
chipotle-mexican-grill-dallas-3,32.9114154674594,-96.803023523628,Dallas,Chipotle Mexican Grill,3,"I enjoy Chipotle but this location is hit-and-miss.  I go to this location about once a week and have been doing so the last 6-8 weeks.

For some reason the...",0.2732,positive,0.21103442,0.4705912,0.31837434,joy,positive
chipotle-mexican-grill-dallas-3,32.9114154674594,-96.803023523628,Dallas,Chipotle Mexican Grill,2,"There are good  Chipotle's and ok Chipotle's, and bad Chipotle's...this one pretty much SUCKS.

Service:  Horrible, no greeting, no thanking us for coming...",-0.5766,negative,0.94121134,0.04866898,0.010119626,annoyance,negative
chipotle-mexican-grill-dallas-3,32.9114154674594,-96.803023523628,Dallas,Chipotle Mexican Grill,1,I rarely come onto Yelp but seriously something has to be done about this location - the unprepared staff is just running it into the ground. Even years...,-0.2617,negative,0.8662371,0.11677805,0.016984902,disappointment,negative
chipotle-mexican-grill-dallas-5,32.8574179743708,-96.76952435030108,Dallas,Chipotle Mexican Grill,5,The best first time first time experience at your store in the southern sector of Dallas off of LBJ. It was late approximately 30 minutes before closing. I...,0.6369,positive,0.014542953,0.19490455,0.7905525,joy,positive
chipotle-mexican-grill-dallas-5,32.8574179743708,-96.76952435030108,Dallas,Chipotle Mexican Grill,1,This use to be my favorite chipotle however for the past few months it has gone Dow the drain. In one week the messed up my order 3 times !!!! And one of...,0.4153,positive,0.89222616,0.092265636,0.0155081665,love,negative
chipotle-mexican-grill-dallas-5,32.8574179743708,-96.76952435030108,Dallas,Chipotle Mexican Grill,1,The most dirtiest chipotle. Every trash can overflowing! You can only imagine what the kitchen looks like,-0.358,negative,0.93230444,0.05851473,0.009180823,disgust,negative
chipotle-mexican-grill-dallas-6,32.907874,-96.7696308452301,Dallas,Chipotle Mexican Grill,1,"Okay, I usually rave about chipotle but damn this has got to be one of the worst chipotle I've ever been to. 

The messed up my order and left out my mild...",0.2057,positive,0.65698457,0.3137949,0.029220508,disgust,negative
chipotle-mexican-grill-dallas-7,32.8177798232855,-96.8120352300768,Dallas,Chipotle Mexican Grill,1,"A cockroach crawled out of my pick up order today. 
Yes. From the INSIDE of my bowl. Never eating chipotle again.",-0.3343,negative,0.85763013,0.12966844,0.012701487,approval,negative
chipotle-mexican-grill-dallas-7,32.8177798232855,-96.8120352300768,Dallas,Chipotle Mexican Grill,1,I don't understand why the food is always cold. I live down the street so it's not like I have a far drive. By the time I order to go and make it home. My...,0.1882,positive,0.4921012,0.3820281,0.12587067,confusion,negative
chipotle-mexican-grill-dallas-7,32.8177798232855,-96.8120352300768,Dallas,Chipotle Mexican Grill,4,Finally got to trying Chipotle's new Cauliflower Rice! I guess it's worth the $2 extra if you're a health nut but I personally wouldn't order it again. It's...,0.4019,positive,0.9553528,0.040094875,0.0045523182,approval,negative
chipotle-mexican-grill-dallas-9,32.8210299595842,-96.7881220785389,Dallas,Chipotle Mexican Grill,5,"Can't say enough good things about this chipotle. Efficient, very friendly staff, good quality food every time. Best one in town.",0.7705,positive,0.0019700103,0.009827421,0.9882025,admiration,positive
chipotle-mexican-grill-dallas-9,32.8210299595842,-96.7881220785389,Dallas,Chipotle Mexican Grill,2,Went at peak lunch time. Not much about this location is fresh. Also found a piece of plastic in my veggie bowl  at first it looked like burnt onion.......,0.5859,positive,0.66610545,0.29526028,0.038634274,disapproval,negative
chipotle-mexican-grill-dallas-9,32.8210299595842,-96.7881220785389,Dallas,Chipotle Mexican Grill,1,"Every single time I come to this location (I live very close & love Chipotle) - I have a ridiculous situation. Not fresh or wrongly prepared food, being...",0.4435,positive,0.5834512,0.3052764,0.111272365,annoyance,negative
chipotle-mexican-grill-garland,32.9555281253115,-96.6168549067459,Dallas,Chipotle Mexican Grill,5,Love love love their food sooooo good  eating her since I was a small child and they never disappoint.,0.9569,positive,0.002880794,0.006206067,0.99091315,love,positive
chipotle-mexican-grill-garland,32.9555281253115,-96.6168549067459,Dallas,Chipotle Mexican Grill,1,"my name is kristoff i love chipotles .  but  i was give the worst sevice at the firewheel Chipotle while watching my food be made    .
  dont go here .  it...",-0.6187,negative,0.6550116,0.24516867,0.09981978,disapproval,negative
chipotle-mexican-grill-garland,32.9555281253115,-96.6168549067459,Dallas,Chipotle Mexican Grill,5,"Chipotle is as good as the team at that store putting it together. Since Chipotle is not like most fast-food restaurants, they don't franchise, all stores...",0.1999,positive,0.015298967,0.12414226,0.86055875,admiration,positive
chipotle-mexican-grill-irving,32.8443495414039,-96.992014927001,Dallas,Chipotle Mexican Grill,5,"i love this location!!!
i eat here at least twice a week for lunch!
the manager is awesome, very friendly and all employees are nice!
food is always fresh,...",0.9498,positive,0.001751325,0.0058070603,0.99244165,admiration,positive
chipotle-mexican-grill-irving,32.8443495414039,-96.992014927001,Dallas,Chipotle Mexican Grill,2,"Let me tell you why I never actively choose to visit this specific Chipotle location:

1. If you mobile order, the finished product is not placed on the...",-0.2411,negative,0.79644465,0.18914954,0.014405776,curiosity,negative
chipotle-mexican-grill-irving,32.8443495414039,-96.992014927001,Dallas,Chipotle Mexican Grill,1,I would stay away. The absolute filthiest chipotle. Food everywhere all over their counter and the workers put hardly anything on the bowl. You have to ask...,0.0,neutral,0.9655975,0.030016223,0.0043863407,disgust,negative
chipotle-mexican-grill-irving-2,32.912332401722345,-96.95943050491088,Dallas,Chipotle Mexican Grill,2,Service is disorganized. Ordering food in advance is waste of time as nobody acknowledges that's your there to pick up preordered food. Ordered food 25 mins...,-0.1027,negative,0.96225154,0.032896623,0.0048518535,annoyance,negative
chipotle-mexican-grill-irving-2,32.912332401722345,-96.95943050491088,Dallas,Chipotle Mexican Grill,1,"Every time I go in here the portions continue to get smaller and smaller. I paid for a burrito bowl $20 total and it is an absolute joke.  

I called the...",0.296,positive,0.9057347,0.08462122,0.009644107,amusement,negative
chipotle-mexican-grill-irving-2,32.912332401722345,-96.95943050491088,Dallas,Chipotle Mexican Grill,3,The employees are idiots. Food is actually pretty fire though. Be prepared to repeat your order three times and still receive it wrong.,-0.6124,negative,0.88728666,0.10252661,0.010186704,annoyance,negative
chipotle-mexican-grill-irving-3,32.865752608302,-96.9436021313002,Dallas,Chipotle Mexican Grill,5,"This is one of my favorite locations in Irving!!  

The restaurant is very clean! I'm very skeptical about restaurants especially of the counter and food...",0.6458,positive,0.004081735,0.018340997,0.97757727,admiration,positive
chipotle-mexican-grill-irving-3,32.865752608302,-96.9436021313002,Dallas,Chipotle Mexican Grill,1,Great people except public facing team leads behind counter.  Main issue this time missing take out order.  Bad service.  No food.  No refund.  Go to dome...,-0.6124,negative,0.8022272,0.16728699,0.030485898,admiration,negative
chipotle-mexican-grill-irving-5,32.9220995624686,-96.9943774668648,Dallas,Chipotle Mexican Grill,5,This was the best chipotle bowl and service I've ever had. I'm new to town and just swung by hoping it was a hit instead of a miss location. He let me try...,0.7506,positive,0.0038938767,0.017888159,0.9782179,admiration,positive
chipotle-mexican-grill-irving-5,32.9220995624686,-96.9943774668648,Dallas,Chipotle Mexican Grill,1,"I normally love chipotle, I get It all the time and very rarely have a problem, but my experience today was terrible. For starters the customer service was...",-0.1997,negative,0.76285064,0.16655695,0.07059236,love,negative
chipotle-mexican-grill-irving-5,32.9220995624686,-96.9943774668648,Dallas,Chipotle Mexican Grill,1,"I don't even know where to begin:

The store was filthy, just a mess. The soda station, the food station where they create the food and all. 

Seemed...",-0.1027,negative,0.95271057,0.042209476,0.005080003,disapproval,negative
chipotle-mexican-grill-lewisville-4,33.0005067621733,-96.9626332726318,Dallas,Chipotle Mexican Grill,5,"I know Chipotle's have been under fire recently but I will have to give this one a 5-star this time for the customer service aspect. Typically, for most...",-0.1779,negative,0.13417466,0.47823024,0.38759515,approval,positive
chipotle-mexican-grill-lewisville-4,33.0005067621733,-96.9626332726318,Dallas,Chipotle Mexican Grill,3,This location just never gets any better. I haven't been in a couple years. They were fairly busy with takeout during Covid but I wasn't surprised when I...,-0.4023,negative,0.097575665,0.25274965,0.64967465,approval,positive
chipotle-mexican-grill-lewisville-4,33.0005067621733,-96.9626332726318,Dallas,Chipotle Mexican Grill,5,Let me tell you about the excellent service I had in Lewisville Chipotle. The store was clean. Bathroom cleanliness was awesome. Xavier cared about what I...,0.9231,positive,0.002417755,0.019463832,0.9781185,admiration,positive
chipotle-mexican-grill-mesquite,32.811221706706824,-96.6244516233135,Dallas,Chipotle Mexican Grill,1,"Ate here for the 3rd time in 3 months, looking for the Garlic Guajillo Steak that they started serving in September.  All 3 times, they've been ""out"" of it....",-0.2023,negative,0.976458,0.020722693,0.002819273,joy,negative
chipotle-mexican-grill-mesquite,32.811221706706824,-96.6244516233135,Dallas,Chipotle Mexican Grill,5,I ordered through the app and my order was never delivered.. this was frustrating but not chipotles fault as they go through door dash. I had no help from...,0.0,neutral,0.3282733,0.5827267,0.08899996,disappointment,negative
chipotle-mexican-grill-mesquite,32.811221706706824,-96.6244516233135,Dallas,Chipotle Mexican Grill,1,Terrible take out experience. Still can't believe they thought this was acceptable. Will not be pre-ordering at this location again.,0.3993,positive,0.9261431,0.06698433,0.0068726,fear,negative
chipotle-mexican-grill-plano-2,33.0157276833648,-96.709288,Dallas,Chipotle Mexican Grill,2,"Don't get me wrong, I like Chipotle food, but I still don't see the overall big picture of the experience they offer here. 

Someone somewhere was in a...",0.3668,positive,0.48038995,0.43580177,0.08380818,love,negative
chipotle-mexican-grill-plano-3,33.0275186280311,-96.7924363021322,Dallas,Chipotle Mexican Grill,4,This Chipotle is right off the corner of Park and Preston and it is always busy especially at lunch. Good news is they always have enough employees and food...,0.4877,positive,0.0038997717,0.049130816,0.9469694,approval,positive
chipotle-mexican-grill-plano-3,33.0275186280311,-96.7924363021322,Dallas,Chipotle Mexican Grill,5,Busy for lunch Sat see photos. More came in after us mostly for take-out. New menu item that we both got in bowl; garlic guajillo steak spicy. As usual we...,0.0,neutral,0.008508021,0.7400785,0.25141346,approval,positive
chipotle-mexican-grill-plano-3,33.0275186280311,-96.7924363021322,Dallas,Chipotle Mexican Grill,1,This location is a joke.  I ordered in the app which showed a 12:50pick up time.  I arrived at 12:50 and did not see more order ready.  I waited until 12:55...,0.6096,positive,0.8133803,0.16435176,0.0222679,amusement,negative
chipotle-mexican-grill-plano-4,33.0270416033728,-96.8329589946766,Dallas,Chipotle Mexican Grill,1,"After receiving the food it was so bad that my wife has started drinking. I'm not kidding she literally has been drunk for 3 days after chipotle. 

Mine was...",0.2382,positive,0.019298369,0.20697737,0.77372426,realization,positive
chipotle-mexican-grill-plano-4,33.0270416033728,-96.8329589946766,Dallas,Chipotle Mexican Grill,4,"The service was impeccable, great setting to be in good vibes, BUT they sadly didn't carry their other ingredients that most chipotles have around 8pm but...",-0.8013,negative,0.86008215,0.12259186,0.01732595,admiration,negative
chipotle-mexican-grill-plano-4,33.0270416033728,-96.8329589946766,Dallas,Chipotle Mexican Grill,1,"It was easy to find a parking spot when I drove to grab a bite for my Glam baby, and myself. I really wanted to give a Five star rating this time but I...",-0.0516,negative,0.11147213,0.311902,0.5766259,approval,positive
chipotle-mexican-grill-plano-6,33.00220425258227,-96.7671159926424,Dallas,Chipotle Mexican Grill,5,Just went to chipotle 6/4/23. They had a lot of customers and were zooming through them! Great service and fair with the portions! The staff today were...,0.7896,positive,0.0013463319,0.016787097,0.98186654,admiration,positive
chipotle-mexican-grill-plano-6,33.00220425258227,-96.7671159926424,Dallas,Chipotle Mexican Grill,2,"I was surprised seeing this place had 2 stars. It's chipotle, how hard can it be. It's the closest to me so I tried it.

Unlike many of the other reviews,...",0.128,positive,0.042399313,0.25680664,0.70079404,surprise,positive
chipotle-mexican-grill-plano-6,33.00220425258227,-96.7671159926424,Dallas,Chipotle Mexican Grill,1,Came in today and they were making to go orders and made me wait for no reason. The guy was super rude as well. Chipotle has declined so much it's wild.,0.2023,positive,0.9476092,0.046668507,0.0057222936,annoyance,negative
chipotle-mexican-grill-plano-8,33.056635,-96.6934015,Dallas,Chipotle Mexican Grill,1,"Coming here to leave a review and no shock it received two starts. 

Listen, I worked at chipotle for years. I know what's an amazing day and a terrible day...",-0.5106,negative,0.20431504,0.36869916,0.42698583,excitement,positive
chipotle-mexican-grill-plano-8,33.056635,-96.6934015,Dallas,Chipotle Mexican Grill,2,"****    DISAPPOINTED    ****
**** NOT RECOMMEND **** 

This Location Only: 
appears to have Managment & Training issues. 

Please look at the reviews sorted...",-0.6352,negative,0.7292837,0.25327983,0.017436469,sadness,negative
chipotle-mexican-grill-richardson,32.97504255,-96.7210598852848,Dallas,Chipotle Mexican Grill,1,"If you want the correct amount of food then don't go here, ordered (in person) extra rice, queso, and cheese and watched as they put a literal drop extra of...",0.8979,positive,0.0030710208,0.0070523457,0.9898767,caring,positive
chipotle-mexican-grill-richardson,32.97504255,-96.7210598852848,Dallas,Chipotle Mexican Grill,5,"Chipotle is life. I love this place. 

There is really not much to say than this place gives out all the right proportions, the staff is super nice and...",-0.2023,negative,0.65119284,0.31856704,0.030240146,admiration,negative
chipotle-mexican-grill-richardson,32.97504255,-96.7210598852848,Dallas,Chipotle Mexican Grill,1,"Just went to this establishment 5/18/2023, they were fast but terrible service I asked for a water cup and they watched as I poured my beverage I have never...",-0.631,negative,0.9622922,0.033647414,0.004060431,fear,negative
chipotle-mexican-grill-rowlett,32.9080577,-96.5722756,Dallas,Chipotle Mexican Grill,2,"Unappetizing Atmosphere at Chipotle, Rowlett TX

To say that my recent visit to the Chipotle in Rowlett, Texas was disconcerting would be an understatement....",-0.4215,negative,0.90065455,0.08933142,0.010014111,embarrassment,negative
chipotle-mexican-grill-rowlett,32.9080577,-96.5722756,Dallas,Chipotle Mexican Grill,1,I've got a couple of points to make about this chipotle. I used to come to this one regularly but every time I go the servers do not fill my bowl as all the...,0.0,neutral,0.6966405,0.27443153,0.028928015,approval,negative
chipotle-mexican-grill-brooklyn-10,40.6930231,-73.9702073,New York,Chipotle Mexican Grill,3,"The staff is nice, the space is clean, but there are  some serious ""grows"" in this place.  The seating area is small, yet adequate and well spaced out.
The...",0.743,positive,0.0066798106,0.0756901,0.9176301,admiration,positive
chipotle-mexican-grill-brooklyn-10,40.6930231,-73.9702073,New York,Chipotle Mexican Grill,1,"Pretty dirty. Trash overflow, uncleaned floor. 
I got the chicken bowl, however, the bowl is super salty. Including the rice. I have to drink a lot of water...",0.6369,positive,0.8848305,0.10085291,0.014316555,disgust,negative
chipotle-mexican-grill-brooklyn-10,40.6930231,-73.9702073,New York,Chipotle Mexican Grill,1,"Had a plastic out from the bowl, and only gave so little meat. And dirty environment.",-0.3892,negative,0.6236591,0.32905534,0.047285568,disgust,negative
chipotle-mexican-grill-brooklyn-12,40.693598,-73.986388,New York,Chipotle Mexican Grill,3,We came here after walking around City Point since it was right across the street. It was also around 11am so they had just opened on a Sat; not many people...,0.0,neutral,0.01876225,0.69604445,0.28519332,approval,positive
chipotle-mexican-grill-brooklyn-12,40.693598,-73.986388,New York,Chipotle Mexican Grill,1,This location is dirty. They are very stingy when it comes to portions. And I found hair in my food.,-0.6997,negative,0.9688548,0.028777916,0.002367362,disgust,negative
chipotle-mexican-grill-brooklyn-13,40.6711797648656,-73.9777126554956,New York,Chipotle Mexican Grill,2,"This place location sucks ... the cashier always has an attitude and isn't able to communicate anything about an order.

The person that packs the orders...",-0.3612,negative,0.97977155,0.017817926,0.0024104768,annoyance,negative
chipotle-mexican-grill-brooklyn-13,40.6711797648656,-73.9777126554956,New York,Chipotle Mexican Grill,5,I love chipotle the veggie bowl  and chips with rice  and beans  and sour cream with the cheese  and tomatoes  on top it is amazing and so delicious  once...,0.9299,positive,0.0016756549,0.007864081,0.9904603,love,positive
chipotle-mexican-grill-brooklyn-13,40.6711797648656,-73.9777126554956,New York,Chipotle Mexican Grill,1,"Cancelled my delivery order on two consecutive occasions. I have not had a single positive experience with this location, and no reassurance that it is a...",-0.5609,negative,0.91510487,0.07833941,0.0065557077,approval,negative
chipotle-mexican-grill-brooklyn-17,40.716629,-73.960545,New York,Chipotle Mexican Grill,1,Hate is a strong word and I hate this location. Unfortunately it's the only one in the area and considering I live only 3 blocks away this is too often my...,-0.8126,negative,0.97726303,0.020302154,0.002434879,anger,negative
chipotle-mexican-grill-brooklyn-17,40.716629,-73.960545,New York,Chipotle Mexican Grill,5,"EXTREMELY fast service. Tasty bowls, wast selection of ingredients can meet your expectations and requirements.

Eating there for a week during the lunch,...",0.0,neutral,0.6318472,0.32325178,0.04490102,approval,negative
chipotle-mexican-grill-brooklyn-19,40.677225058676,-73.9721939721728,New York,Chipotle Mexican Grill,4,"It was nurses day and as a nursing student, I was looking for the closest Chipotle for their BOGO deal for nurses/nursing students. Luckily, we found a...",0.5106,positive,0.0035558692,0.13101819,0.8654259,optimism,positive
chipotle-mexican-grill-brooklyn-19,40.677225058676,-73.9721939721728,New York,Chipotle Mexican Grill,1,Usually I don't leave reviews for fast food restaurants but I wouldn't recommend this specific Chipotle to anyone. I ordered two burritos for pickup. I...,-0.38,negative,0.59686166,0.36858287,0.03455543,approval,negative
chipotle-mexican-grill-brooklyn-19,40.677225058676,-73.9721939721728,New York,Chipotle Mexican Grill,1,"This chipotle ""doesn't do water cups"" anymore. That's all I need to say. It's really a health hazard if you think about it.",0.0,neutral,0.9469468,0.049084008,0.003969152,disapproval,negative
chipotle-mexican-grill-brooklyn-5,40.694349307551605,-73.99183062392524,New York,Chipotle Mexican Grill,5,"Absolutely love this chipotle, it's the cleanest in the area! 
The staff are great and super friendly. Great service. 
The portions are just right! They...",0.9697,positive,0.001786877,0.0070894076,0.9911237,admiration,positive
chipotle-mexican-grill-brooklyn-5,40.694349307551605,-73.99183062392524,New York,Chipotle Mexican Grill,1,"Please listen to the customer and follow simple instructions, customers tell you exactly what they need, clearly it's not followed. I'm
Really tired of the...",0.204,positive,0.83775824,0.14595716,0.016284667,caring,negative
chipotle-mexican-grill-brooklyn-5,40.694349307551605,-73.99183062392524,New York,Chipotle Mexican Grill,5,Best Food Ever & Great Costumers Service & it stay busy & packed & they make Good Money,0.9042,positive,0.0033304556,0.04353566,0.95313394,admiration,positive
